site,safra,material,ciclo,epoca,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,depth,PH_CACL2,PH_AGUA,MO_GDM3,P_meh_MG_DM3,P_res_MG_DM3,K_MG_DM3,CA_CMOLCDM3,MG_CMOLCDM3,AL_CMOLCDM3,H_Al_CMOLCDM3,SOM_BASES,CTC,SAT_BASES,S_MG_DM3,ZN_MG_DM3,B_MG_DM3,CU_MG_DM3,MN_MG_DM3,FE_MG_DM3,REL_CAMG,SATPOR_K,SATPOR_CA,SATPOR_MG,SATPOR_H,SATDE_AL,ARGILA,productivity
naviraí,2010-2011,m,123,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,55.3
naviraí,2010-2011,b,124,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,57.9
naviraí,2010-2011,b,124,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,57.9
naviraí,2010-2011,b,124,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,67.4
naviraí,2010-2011,b,124,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,67.4
naviraí,2010-2011,t,112,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,69.3
naviraí,2010-2011,t,112,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,69.3
naviraí,2010-2011,n,145,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,56.4
naviraí,2010-2011,n,145,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,56.4
naviraí,2010-2011,b,137,2,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,60
naviraí,2010-2011,b,137,2,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,60
naviraí,2010-2011,t,121,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,58.1
naviraí,2010-2011,t,121,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,58.1
naviraí,2010-2011,t,102,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,64.5
naviraí,2010-2011,t,102,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,64.5
naviraí,2010-2011,s,110,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,54.8
naviraí,2010-2011,s,110,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,54.8
naviraí,2010-2011,f,113,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,67.7
naviraí,2010-2011,f,113,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,67.7
naviraí,2010-2011,b,131,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,61.6
naviraí,2010-2011,b,131,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,61.6
naviraí,2010-2011,s,134,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,61.2
naviraí,2010-2011,s,134,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,61.2
naviraí,2010-2011,s,117,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,57.7
naviraí,2010-2011,s,117,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,57.7
naviraí,2010-2011,s,129,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,62
naviraí,2010-2011,s,129,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,62
naviraí,2010-2011,b,100,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,67.6
naviraí,2010-2011,b,100,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,67.6
naviraí,2010-2011,b,117,2,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,42.1
naviraí,2010-2011,b,117,2,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,42.1
naviraí,2010-2011,n,120,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,52
naviraí,2010-2011,n,120,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,52
naviraí,2010-2011,s,88,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,64.6
naviraí,2010-2011,s,88,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,64.6
naviraí,2010-2011,b,136,2,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,46.1
naviraí,2010-2011,b,136,2,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,46.1
naviraí,2010-2011,v,137,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,59.4
naviraí,2010-2011,v,137,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,59.4
naviraí,2010-2011,b,106,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,52.9
naviraí,2010-2011,b,106,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,52.9
naviraí,2010-2011,v,105,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,74.5
naviraí,2010-2011,v,105,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,74.5
naviraí,2010-2011,b,132,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,62.1
naviraí,2010-2011,b,132,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,62.1
naviraí,2010-2011,s,113,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,64.2
naviraí,2010-2011,s,113,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,64.2
naviraí,2010-2011,b,106,2,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,71.5
naviraí,2010-2011,b,106,2,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,71.5
naviraí,2010-2011,b,103,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,54.3
naviraí,2010-2011,b,103,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,54.3
naviraí,2010-2011,v,120,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,60.7
naviraí,2010-2011,v,120,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,60.7
naviraí,2010-2011,n,118,2,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,53.1
naviraí,2010-2011,n,118,2,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,53.1
naviraí,2010-2011,b,125,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,52.2
naviraí,2010-2011,b,125,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,52.2
naviraí,2010-2011,b,127,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,66.7
naviraí,2010-2011,b,127,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,66.7
naviraí,2010-2011,c,115,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,55.1
naviraí,2010-2011,c,115,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,55.1
naviraí,2010-2011,n,120,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,66.7
naviraí,2010-2011,n,120,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,66.7
naviraí,2010-2011,c,141,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,57.9
naviraí,2010-2011,c,141,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,57.9
naviraí,2010-2011,b,132,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,64.2
naviraí,2010-2011,b,132,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,64.2
naviraí,2010-2011,m,136,2,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,56.1
naviraí,2010-2011,m,136,2,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,56.1
naviraí,2010-2011,c,122,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,69.3
naviraí,2010-2011,c,122,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,69.3
naviraí,2010-2011,n,125,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,59.2
naviraí,2010-2011,n,125,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,59.2
naviraí,2010-2011,m,105.5,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,60.5
naviraí,2010-2011,m,105.5,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,60.5
naviraí,2010-2011,b,136,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,60.3
naviraí,2010-2011,b,136,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,60.3
naviraí,2010-2011,b,105,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,62.1
naviraí,2010-2011,b,105,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,62.1
naviraí,2010-2011,5,99,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,62
naviraí,2010-2011,5,99,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,62
naviraí,2010-2011,n,111,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,62.4
naviraí,2010-2011,n,111,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,62.4
naviraí,2010-2011,b,124,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,54.1
naviraí,2010-2011,b,124,1,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,54.1
naviraí,2010-2011,m,113,2,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,49.6
naviraí,2010-2011,m,113,2,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,49.6
naviraí,2010-2011,s,131,2,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,54.7
naviraí,2010-2011,s,131,2,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,54.7
naviraí,2010-2011,v,120,2,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,36
naviraí,2010-2011,v,120,2,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,36
naviraí,2010-2011,f,103,3,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,81.4
naviraí,2010-2011,f,103,3,0,0,1,1,0,0,1,0,1,0,0,20-40,5.18,5.81,17,3.67,52.88,0.09,1.05,0.7,0,1.93,1.84,3.77,48.81,4.21,3.8,0.55,0.7,61.8,58.3,1.71,1.8,34.77,11.68,49.1,0,16.2,81.4
naviraí,2010-2011,f,132,1,0,0,1,1,0,0,1,0,1,0,0,00-20,6.07,6.7,18,30.61,3.8,0.15,2.1,1.05,0,1.49,3.3,4.79,68.89,3.52,3.3,0.63,0.58,101.3,118.3,1.9,2.8,48.41,18.57,31.2,0,15,61
