material,site,ciclo,safra,epoca,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,productivity
cd,sidrolândia,105,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,64.2
pr,maracaju,114,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,58.5
bs,maracaju,120,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,57.3
sy,maracaju,96,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,57.2
cs,maracaju,116,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,57
sy,maracaju,114,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,56.8
br,maracaju,112,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,56.3
pr,maracaju,140,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,54.5
in,maracaju,115,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,54.7
cs,maracaju,103,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,54.3
bs,maracaju,105,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,54.2
rk,maracaju,102,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,53.9
cd,sidrolândia,105,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,54
br,maracaju,98,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,53.5
cd,dourados,104,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,39.3
5d,dourados,102,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,38.4
tm,maracaju,102,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,49.9
5g,maracaju,100,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,49.7
5d,maracaju,98,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,48.8
w7,maracaju,96,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,48.7
tm,maracaju,98,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,42.8
sy,naviraí,135,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,70.4
ns,maracaju,95,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,56
w7,maracaju,100,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,55.9
br,caarapó,103,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,52.5
br,naviraí,98,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,44.8
tm,caarapó,98,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,47.8
w7,maracaju,98,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,49.6
br,naviraí,104,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,42.4
te,maracaju,102,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,67.4
sy,riobrilhante,96,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,62.6
sy,riobrilhante,97,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,67
st,maracaju,97,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,45.5
tm,maracaju,103,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,41.1
bs,caarapó,100,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,56.1
cs,dourados,107,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,26
bs,caarapó,102,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,50.6
ns,dourados,98,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,22.5
te,riobrilhante,98,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,56.2
m6,maracaju,100,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,68.3
m6,caarapó,98,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,62.5
cd,riobrilhante,97,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,59.5
cd,maracaju,98,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,59.9
fp,dourados,98,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,37.5
te,maracaju,99,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,47.8
br,maracaju,100,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,45.6
fp,maracaju,100,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,58
cs,maracaju,94,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,58
ns,maracaju,88,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,57.8
cd,maracaju,106.5,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,57.4
sy,caarapó,106,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,53.1
gm,naviraí,103,2014-2015,4,0,0,1,0,1,0,0,1,0,1,0,65.2
cd,maracaju,118,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,57.2
br,caarapó,113,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,51.6
te,maracaju,109,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,54.8
ns,naviraí,124,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,45.5
sy,maracaju,122,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,54.3
5g,maracaju,114,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,49.8
tm,riobrilhante,120,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,57.6
tm,caarapó,105,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,47.2
cd,maracaju,108,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,53.7
sy,naviraí,106,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,41.9
tm,caarapó,117,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,64.4
tm,caarapó,110,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,60.9
cd,riobrilhante,110,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,70.8
tm,dourados,107,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,38.9
te,dourados,113,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,37.8
cd,dourados,119,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,37.6
pr,maracaju,116,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,53
cs,dourados,103,2014-2015,1,0,0,1,0,1,0,0,1,0,1,0,30
tm,naviraí,109,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,69.9
te,sãogabrieldooeste,114,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,73.6
te,maracaju,112,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,54.8
5d,maracaju,112,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,54
sy,caarapó,118,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,53.4
cd,caarapó,110,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,53.3
br,naviraí,110,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,65.8
ns,caarapó,106,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,43.8
gm,sãogabrieldooeste,111,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,66.9
ns,maracaju,108,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,49.8
vt,caarapó,116,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,47.6
tm,riobrilhante,114,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,51.8
cd,dourados,115,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,34.4
dm,maracaju,104,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,67.4
te,maracaju,113,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,47.6
gn,maracaju,117,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,64.3
cd,maracaju,116,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,64.1
na,caarapó,124,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,60.4
cd,sãogabrieldooeste,112,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,79.4
cs,maracaju,109,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,60
gm,maracaju,107,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,54
te,campogrande,103,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,69.3
br,maracaju,122,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,58.6
gm,maracaju,104,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,45.1
br,dourados,112,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,26.9
ns,maracaju,108,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,43.8
dm,sãogabrieldooeste,115,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,72.4
cd,dourados,111,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,25.6
gn,riobrilhante,120,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,61
cd,caarapó,123,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,53.4
ns,sãogabrieldooeste,103,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,70.4
cd,dourados,106,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,24.5
tm,naviraí,110,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,56.3
ns,sãogabrieldooeste,124,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,67.2
pr,caarapó,106,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,50.8
do,maracaju,115,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,51.4
br,naviraí,110,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,45.9
5d,dourados,100,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,20.8
cs,dourados,105,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,20.2
dm,maracaju,104,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,49.7
tm,maracaju,97,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,53.8
m6,maracaju,97,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,48.7
te,dourados,103,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,32.2
te,maracaju,101,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,64.1
ce,maracaju,104,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,63.9
dm,dourados,110,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,38.1
sy,dourados,102,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,38
ns,dourados,100,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,37.8
ns,maracaju,101,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,49.4
br,sidrolândia,96,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,67.8
br,maracaju,110,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,50
br,sidrolândia,103,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,65.3
te,maracaju,105,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,44.4
br,maracaju,103,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,40.3
gn,maracaju,105,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,54.2
te,naviraí,99,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,66
te,riobrilhante,106,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,61
m6,sidrolândia,130,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,68
ns,naviraí,107,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,56.1
5g,dourados,104,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,22.8
ns,naviraí,107,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,44.5
fp,naviraí,97,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,44.2
vt,dourados,98,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,34.7
bs,maracaju,105,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,49.6
sy,naviraí,101,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,42.9
te,naviraí,111,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,43.1
ns,maracaju,112,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,59.1
sy,caarapó,105,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,44
sy,dourados,107,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,32.1
sy,dourados,92,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,32.1
te,sidrolândia,110,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,69.4
br,maracaju,98,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,63.6
te,maracaju,105,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,63.2
m6,sidrolândia,100,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,68.8
bs,maracaju,111,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,62
vt,maracaju,98,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,52
te,sãogabrieldooeste,102,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,61.8
br,maracaju,120,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,58.9
sy,naviraí,109.5,2014-2015,3,0,0,1,0,1,0,0,1,0,1,0,67.8
sy,maracaju,114,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,39.7
vt,naviraí,108,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,69.3
ns,dourados,107,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,26.7
na,maracaju,108,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,39
tm,naviraí,107,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,67.2
cd,naviraí,104,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,46.5
fp,maracaju,106,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,57.7
br,dourados,108,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,24.1
sy,naviraí,108,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,47.1
te,naviraí,113,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,58.5
br,sãogabrieldooeste,103,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,82
te,naviraí,103,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,46.8
gn,maracaju,100,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,69.7
sy,naviraí,111,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,38.7
fp,sãogabrieldooeste,112,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,72.2
br,maracaju,115,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,49.9
tm,maracaju,113,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,58.2
te,maracaju,118,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,39.5
sy,maracaju,114,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,45.9
fp,naviraí,105,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,68.7
ns,sidrolândia,105,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,65.4
tm,riobrilhante,104,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,59.4
br,maracaju,115,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,58.2
pr,maracaju,101,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,46.8
br,naviraí,103,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,69.4
cd,maracaju,107,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,62.5
pr,maracaju,130,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,46.4
fp,naviraí,111,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,43.4
br,maracaju,117,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,65.3
pr,sidrolândia,112,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,64.5
pr,maracaju,103,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,47.6
fp,maracaju,105,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,40.7
br,sãogabrieldooeste,100,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,70.2
gm,naviraí,103,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,36.3
vt,maracaju,107,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,39.8
gm,maracaju,110,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,40.8
dm,sidrolândia,116,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,66.1
ns,naviraí,100,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,40.8
cd,maracaju,109,2014-2015,2,0,0,1,0,1,0,0,1,0,1,0,59.1
cz,riobrilhante,104,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,70.8
bs,riobrilhante,112,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,72.4
ns,campogrande,103,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,59.4
tm,caarapó,117,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,69
br,amambai,108,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,27.9
br,maracaju,111,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,70.1
cd,caarapó,107,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,70.5
br,dourados,108,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,60.9
do,maracaju,110,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,55.7
te,amambai,108,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,57.3
br,amambai,107.5,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,57.3
tm,riobrilhante,117,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,57.3
ns,maracaju,102,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,68.3
te,naviraí,114,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,63.9
br,maracaju,119,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,55.4
sy,naviraí,106,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,46.8
m5,dourados,110,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,61.8
tm,caarapó,113,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,72
vt,maracaju,107,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,61.4
ns,caarapó,109,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,59
bs,maracaju,124,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,68.4
cz,maracaju,100,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,68.1
ad,maracaju,105,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,53
br,campogrande,106,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,62.9
sy,naviraí,124,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,56.9
5d,caarapó,101,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,67.9
ft,maracaju,102,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,73
cd,maracaju,113,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,59.9
ns,dourados,110,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,59.3
tm,maracaju,130,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,71.3
sy,maracaju,105,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,70.5
te,maracaju,105,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,64.1
ns,bonito,118,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,58.2
br,amambai,110,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,60.1
br,amambai,133,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,58.4
br,maracaju,119,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,57.2
vt,maracaju,118,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,64.4
bs,campogrande,112,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,64.1
br,maracaju,114,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,63.9
br,caarapó,104.5,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,59
ns,campogrande,125,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,72.3
br,maracaju,118,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,61.4
sy,campogrande,128,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,65.3
br,antôniojoão,112,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,69.2
br,campogrande,118,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,58
m6,maracaju,100,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,63.7
sy,amambai,116,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,62
br,caarapó,98,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,70.6
br,campogrande,114,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,75.5
br,amambai,114,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,29.8
ns,amambai,114,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,28.6
5d,maracaju,112,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,67.8
br,maracaju,133,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,56.3
ns,amambai,116,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,26.8
br,campogrande,123,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,64.8
br,bonito,129,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,66.1
as,bonito,138,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,66
br,naviraí,122,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,63.2
br,naviraí,110,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,62.1
br,naviraí,123,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,60.1
ns,naviraí,115,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,57.7
br,naviraí,112,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,52.1
ns,dourados,112,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,59.5
br,dourados,106,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,59.5
tm,naviraí,106,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,25.5
dm,amambai,109,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,60.1
br,campogrande,112,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,68
br,riobrilhante,108,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,67.8
ns,maracaju,104,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,67.6
ns,maracaju,105,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,55
sy,maracaju,107,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,54.3
sy,amambai,103,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,56.7
br,dourados,108,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,52.3
gm,dourados,106,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,45.9
m6,maracaju,106,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,73
sy,maracaju,104,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,72.7
cz,amambai,111,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,33.5
cd,maracaju,110,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,71
bs,caarapó,108,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,76.5
br,caarapó,112,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,76
tm,bonito,103,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,62.6
br,bonito,115,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,61.1
ns,bonito,108,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,60
ns,campogrande,110,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,77.7
as,amambai,114,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,60.8
m6,riobrilhante,102,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,68.8
ns,caarapó,106,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,70.1
sy,caarapó,107,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,70
cd,riobrilhante,103,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,65.9
ns,caarapó,104,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,68.9
ns,caarapó,118,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,68.1
bs,amambai,105,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,52.9
br,caarapó,101,2015-2016,1,1,0,0,0,0,0,0,1,0,1,0,66.6
br,caarapó,119,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,65.1
br,antôniojoão,122,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,73.1
cd,dourados,120,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,48.1
br,maracaju,125,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,62
ns,riobrilhante,126,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,46
tm,riobrilhante,114,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,45.3
te,campogrande,118,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,65.6
cd,campogrande,126,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,64.4
ns,campogrande,120,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,63.1
br,campogrande,108,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,58.1
te,campogrande,115,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,75.7
sy,naviraí,114,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,29.2
sy,campogrande,120,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,69.8
br,campogrande,120,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,74.1
ad,caarapó,105,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,69.7
te,campogrande,120,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,66.2
as,campogrande,109,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,67.6
dm,campogrande,119,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,66.3
ns,campogrande,112,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,65.7
br,sãogabrieldooeste,110,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,60.8
sy,caarapó,119,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,67.6
as,bonito,124,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,67.1
br,bonito,126,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,66.4
sy,sãogabrieldooeste,105,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,59.6
sy,naviraí,119,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,64
ns,sãogabrieldooeste,126,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,58.2
gm,campogrande,119,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,59.3
br,campogrande,108,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,57.2
br,naviraí,105,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,59.9
as,dourados,126,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,64
tm,dourados,108,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,61.9
ns,sãogabrieldooeste,132,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,54.5
br,dourados,124,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,61.4
br,sãogabrieldooeste,117,2015-2016,2,1,0,0,0,0,0,0,1,0,1,0,51.5
br,dourados,116,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,61.4
br,campogrande,112,2015-2016,3,1,0,0,0,0,0,0,1,0,1,0,57.7
