site,material,depth,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,PH_CACL2,PH_AGUA,MO_GDM3,P_meh_MG_DM3,P_res_MG_DM3,K_MG_DM3,CA_CMOLCDM3,MG_CMOLCDM3,AL_CMOLCDM3,H_Al_CMOLCDM3,SOM_BASES,CTC,SAT_BASES,S_MG_DM3,ZN_MG_DM3,B_MG_DM3,CU_MG_DM3,MN_MG_DM3,FE_MG_DM3,REL_CAMG,SATPOR_K,SATPOR_CA,SATPOR_MG,SATPOR_H,SATDE_AL,ARGILA,productivity
riobrilhante,lg,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,87.3
riobrilhante,lg,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,87.3
riobrilhante,dk,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,104.6
riobrilhante,dk,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,104.6
riobrilhante,bx,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,107.9
riobrilhante,bx,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,107.9
riobrilhante,ag,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,95.8
riobrilhante,ag,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,95.8
riobrilhante,dg,20-40,0,1,0,0,0,1,1,0,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,96.3
riobrilhante,dg,00-20,0,1,0,0,0,1,1,0,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,96.3
riobrilhante,2b,20-40,1,0,0,0,0,0,0,1,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,96.8
riobrilhante,2b,00-20,1,0,0,0,0,0,0,1,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,96.8
riobrilhante,as,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,108.6
riobrilhante,as,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,108.6
riobrilhante,as,20-40,0,0,1,0,1,0,1,0,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,100
riobrilhante,as,00-20,0,0,1,0,1,0,1,0,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,100
riobrilhante,2b,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,115.1
riobrilhante,2b,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,115.1
riobrilhante,om,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,97.5
riobrilhante,om,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,97.5
riobrilhante,as,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,87.2
riobrilhante,as,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,87.2
riobrilhante,to,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,114.5
riobrilhante,to,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,114.5
riobrilhante,bx,20-40,0,0,1,0,1,0,1,0,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,105.1
riobrilhante,bx,00-20,0,0,1,0,1,0,1,0,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,105.1
riobrilhante,lg,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,98.8
riobrilhante,lg,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,98.8
riobrilhante,bx,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,100.7
riobrilhante,bx,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,100.7
riobrilhante,ag,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,116
riobrilhante,ag,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,116
riobrilhante,ms,20-40,0,0,0,0,0,0,0,0,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,127.9
riobrilhante,ms,00-20,0,0,0,0,0,0,0,0,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,127.9
riobrilhante,p4,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,99.3
riobrilhante,p4,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,99.3
riobrilhante,br,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,104.6
riobrilhante,br,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,104.6
riobrilhante,ag,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,111.1
riobrilhante,ag,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,111.1
riobrilhante,sh,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,98.8
riobrilhante,sh,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,98.8
riobrilhante,lg,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,82.2
riobrilhante,lg,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,82.2
riobrilhante,ag,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,107
riobrilhante,ag,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,107
riobrilhante,cd,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,115.1
riobrilhante,cd,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,115.1
riobrilhante,ce,20-40,0,1,0,0,0,1,1,0,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,115.1
riobrilhante,ce,00-20,0,1,0,0,0,1,1,0,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,115.1
riobrilhante,ag,20-40,0,0,1,1,0,0,0,1,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,62.8
riobrilhante,ag,00-20,0,0,1,1,0,0,0,1,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,62.8
riobrilhante,sh,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,97.5
riobrilhante,sh,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,97.5
riobrilhante,as,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,112.2
riobrilhante,as,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,112.2
riobrilhante,as,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,100.7
riobrilhante,as,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,100.7
riobrilhante,dk,20-40,0,0,1,0,1,0,1,0,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,100.9
riobrilhante,dk,00-20,0,0,1,0,1,0,1,0,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,100.9
riobrilhante,ag,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,112.2
riobrilhante,ag,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,112.2
riobrilhante,p3,20-40,0,1,0,0,0,1,1,0,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,123.6
riobrilhante,p3,00-20,0,1,0,0,0,1,1,0,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,123.6
riobrilhante,rb,20-40,0,1,0,0,0,1,1,0,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,118.7
riobrilhante,rb,00-20,0,1,0,0,0,1,1,0,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,118.7
riobrilhante,ag,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,120
riobrilhante,ag,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,120
riobrilhante,2b,20-40,0,0,1,0,1,0,1,0,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,92.3
riobrilhante,2b,00-20,0,0,1,0,1,0,1,0,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,92.3
riobrilhante,9b,20-40,0,0,0,0,0,0,0,0,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,126.9
riobrilhante,9b,00-20,0,0,0,0,0,0,0,0,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,126.9
riobrilhante,2b,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,115.3
riobrilhante,2b,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,115.3
riobrilhante,p3,20-40,0,0,1,0,1,0,1,0,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,97.3
riobrilhante,p3,00-20,0,0,1,0,1,0,1,0,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,97.3
riobrilhante,pr,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,98.8
riobrilhante,pr,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,98.8
riobrilhante,2b,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,117.5
riobrilhante,2b,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,117.5
riobrilhante,pc,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,81.4
riobrilhante,pc,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,81.4
riobrilhante,ip,20-40,0,1,0,0,0,1,1,0,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,123.2
riobrilhante,ip,00-20,0,1,0,0,0,1,1,0,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,123.2
riobrilhante,ag,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,121.6
riobrilhante,ag,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,121.6
riobrilhante,2b,20-40,0,0,0,0,0,0,0,0,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,132.3
riobrilhante,2b,00-20,0,0,0,0,0,0,0,0,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,132.3
riobrilhante,lg,20-40,0,0,1,0,1,0,1,0,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,100.9
riobrilhante,lg,00-20,0,0,1,0,1,0,1,0,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,100.9
riobrilhante,dk,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,144.1
riobrilhante,dk,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,144.1
riobrilhante,ns,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,98.8
riobrilhante,ns,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,98.8
riobrilhante,bg,20-40,0,0,1,0,1,0,1,0,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,90.6
riobrilhante,bg,00-20,0,0,1,0,1,0,1,0,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,90.6
riobrilhante,as,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,104.6
riobrilhante,as,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,104.6
riobrilhante,2b,20-40,0,0,1,0,1,0,1,0,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,92.3
riobrilhante,2b,00-20,0,0,1,0,1,0,1,0,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,92.3
riobrilhante,rb,20-40,1,0,0,0,0,0,0,1,0,1,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,138.8
riobrilhante,rb,00-20,1,0,0,0,0,0,0,1,0,1,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,138.8
riobrilhante,gn,20-40,0,0,1,1,0,0,1,0,1,0,0,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,104
riobrilhante,gn,00-20,0,0,1,1,0,0,1,0,1,0,0,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,104
riobrilhante,cd,20-40,0,0,0,0,0,0,0,0,0,0,1,4.8,5.5,28,3,16,0.13,2.1,0.9,0,3.6,3.1,6.7,46.5,10.3,2.62,0.27,1.5,27.4,88.26,2.3,1.9,31.2,13.4,53.5,0,39,97.3
riobrilhante,cd,00-20,0,0,0,0,0,0,0,0,0,0,1,5.3,5.8,40,15,34.43,0.3,4,1.5,0,3.3,5.8,9.1,63.7,16.9,10,0.2,9,40,112.5,2.7,3.3,44,16.5,36.3,0,68.1,97.3
